IsPost,LexFound,postId,cId,nId,MsgUniSeg,NewHSWordInSentence,IsCOVID19,IsHS,IsHSL,IsDangerous,Remarks,PostURL,CommentURL,CovFound,date,time,ProfileUrl
FALSE,အစွန်းရောက်~ထမီခြုံ,20200723_0270,760,25,သတင်းကြော်ငြားသူခွေးရေဗုဒ္ဓ ဘာသာကိုအစွန်းရောက်လို့စွတ်စွဲအမည်တပ်ကြော်ငြာသွားတော့ခများဟောင်ခဲ့တဲ့အူသံခများတာဝန်ယူဗုဒ္ဓ ဘာသာကဘယ်သူကိုဘယ်နိုင်ငံမှာမတရားသတ်ခဲ့ဘူးလဲဆော်ဒီမီမှာအစ်စလန်တေကိုအစွန်းရောက်လို့ခများသွားဟောင်ရဲလားဘယ်နိုင်ငံဖြစ်ဖစ်နိုင်ငံဘာသာဆိုတာကိုယ်စီရှိကြတာထမီခြုံခွေးမသိတာလားသိသိနဲ့ဗုဒ္ဓ ဘာသာသက်သက်ဟောင်ပြနေနာလား,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/109852584043006,,2020-07-24,15:25:22,https://www.facebook.com/profile.php?id=100010288722267
FALSE,အစွန်းရောက်~ကုလားတွေ,20200723_0270,912,4,Zaw Tun မြန်မာနိုင်ငံ တိုင်းရင်းသားတွေထဲမှာကုလားပါတယ်လို့ ဘယ်သမိုင်းထဲမှာရှိတာလဲဗျပြီးတော့ အစွန်းရောက်ဗုဒ္ဓဘာသာ ဆိုတာကလဲ မရှိဘူးထင်တာပဲ ပြောတော့တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးတဲ့ ပါတီထဲ တိုင်းရင်းသားတွေထည့်လေဘာမဟုတ်ညာမဟုတ်ကုလားတွေနဲ့ ဘာဆိုင်လို့တုန်း,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/109856554042609,,2020-07-24,16:08:05,https://www.facebook.com/profile.php?id=100041973005176
FALSE,မွတ်~ကုလားတွေ,20200723_0270,912,11,Zaw Tun ဒီဟာမမရှိမှ ကုလားပြုတ်​မှာသူ​ကြောင်​့ အစိုးရအဖွဲ့ထဲမှာ ကုလား​တွေ​နေရာအပြည်​့ရ​နေတာ ဒါ​ကြောင်​့ ဘာသာကိုခနခန​ဆော်​ကားသူ​တွေ​ပေါ​နေတာလည်​းသူ​့​ကြောင်​့ဖြစ်​​နေတာအခုလည်​းကုလာကဝင်​အ​ရွေခံလို့ရတဲ့အဆင်​့​ရောက်​လုနီး​နေပြီ သူ​မ​နောက်​တခါ​လောက်​ဆက်​ရှိ​နေရင်​ ​နောက်​တခါ​ရွေး​ကောက်​ပွဲကုလာမွတ်​​တွေ ​ရွေး​ကောက်​ပွဲဝင်​ခွင်​့မ​ပေးလို့ကိုမရ​တော့ဘူး​နော်​သတိထား ဆင်​းရဲတာ မှန်​​ပေမဲ့​မြေရှိရင် ​နေလိုရတယ်​​နော်​အသက်​မရှိရင်​​နေစရာမလို့​တော့တာမှန်​​ပေမဲ့ သမီးငယ်​နုနု​လေး​တွေအမျိုးဆက်​ဆက်​မှာ တဏှာအရသာပုဇွန်​​ကြောင်​စား ချိုချိုမြမြခံစားစံစားသွားလိမ်​့မယ်​ NLDနှင်​့ကုလားကိုမဲ​ပေးရင်​​နောက်​မှာပါလာတဲ့ သားသားမီးမီးတို့ရဲ့ မြတ်​နှာကိုအရင်​လှဲ့ကြည်​့ပြီးမှမဲ​ပေးပါကုလားစကားဘယ်​​တော့ ဘယ်​​တော့မှမရုံနှင်​့ အ​ပြော​ကောင်​းတယ်​ဖြစ်​ပြီးတဲ့နိုင်​ငံ​တွေ ကြာဘူး သိကြပြီးသားလို့ထင်​ပါတယ်​ ကုလားကသစ္စာရှိတယ်​ဆိုတာဂျီဟက်​လုပ်​တဲ့​နေရာမှာပဲရှိတာသတိထား ကုလားဆိုတာ သူတို့အစဉ်​လာကို့ဘယ်​တုန်​းကမှ မပျက်​ပျယ်​ခဲ့ဘူး​နော်​သတိထား။,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/2710037422605020,,2020-07-27,2:42:23,https://www.facebook.com/profile.php?id=100009835480319
FALSE,ဗမာတွေ~ဘင်္ဂါလီ,20200723_0270,933,0,ဇာတိဂုဏ်ပြလာပြီလေ သူ့အမျိုး သူခေါ်သွင်းတာ ဆန်းတလား ဗမာတွေ တိုင်းရင်းသားတွေ မြင်နေရ ကြားနေရတာတောင် အကန်းဘဝ ကို သဘောကျပြီး မဲပေး ဘင်္ဂါလီ အစိုးရတင်ချင်ရင်တော့ မကန့်ကွက်ကြနဲ့ပေါ့။,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/612257053002845,,2020-07-24,3:35:44,https://www.facebook.com/profile.php?id=100040800442050
FALSE,ခိုးဝင်~ဘင်္ဂါလီ,20200723_0270,933,1,Thiha ဒုသမ္မတ ကဘယ်ဘာသာကိုးကွယ်တာလဲမြန်မာနိုင်ငံသားစစ်စစ်တွေခိုးဝင်ဘင်္ဂါလီလဲမဟုတ်ဘူး...ကျောင်းသားတွေ ဆရာဝန်တွေရှေ့နေတွေ အကုန်မြန်မာပြည်ဖွားအစ္စလာမ်ဘာသာဝင်တွေပါ,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/2669380939947775,,2020-07-24,3:46:01,https://www.facebook.com/profile.php?id=100052494593809
FALSE,အကြမ်းဖက်~အစွန်းရောက်,20200723_0270,938,0,မင်းမေဆိုင်းဘုတ်၊ အစွန်းရောက်ဗုဒ္ဓဘာသာဝင်တွေတဲ့လား၊အစ္စလာမ်ကလွဲလို့ အကြမ်းဖက်လုပ်ရပ်လုပ်တာ တစ်ခြားဘာသာတွေမှာရှိလား၊ဘယ်ဘာသာကအစွန်းရောက်လဲ သေချာစဉ်းစား မေယိုးမီဒီယာ,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/612257343002816,,2020-07-24,3:36:21,https://www.facebook.com/profile.php?id=100009055862753
FALSE,မွတ်~ဗမာတွေ,20200723_0270,1064,1,မိုးကြိုး မွတ်ကလားတွေသာအုပ်ချုပ်ခဲ့ရင်အခုဆိုဗမာတွေတိုးတက်နေလောက်ပီနော်အရည်ချင်းကွာလို့,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/209977280396550,,2020-07-24,8:13:16,https://www.facebook.com/profile.php?id=100041708984859
FALSE,အစွန်းရောက်~မွတ်,20200723_0270,1176,0,RFA ရေ ဘယ်လိုတောင်ပြောလိုက်တာလဲ အစွန်းရောက်နေတာ ဗုဒ္ဓဘာသာတွေလား နင်တို့မွတ်တွေလား အခုကတည်းက ဗုဒ္ဓဘာသာကိုစော်ကားပြောနေပီမင်းတို့ကောင်တွေသာနေရာရသွာရင် ဗုဒ္ဓဘာသာပါပျောက်ကွယ်သွားလိမ့်မယ်,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/129836058790451,,2020-07-24,4:48:54,https://www.facebook.com/profile.php?id=100035889646967
FALSE,အစွန်းရောက်~ကုလားတွေ,20200723_0270,1376,0,ကောင်းပါတယ် နောင်ဆိုရင် ကုလားတွေ နိုင်ငံငံ အုပ်ချုပ်ရေးမှာပါဝင်လာဖို့ အာဏာရှိသူတွေကို ငွေထိုးပီး ဝင်လာမယ့် ဗျူဟာကရှိပီးသားပါ ထိုထက်တဆင်တက်မှာကတော့ သူတိုရည်မှန်ထားတဲ့ နေရာကိုရောက်ဖို့အတွက်ပဲ  နောက်တော့ ဗုဓ္ဒဘာသာဟာကွယ်မယ့်အဆင့်ကို ရောက်လာတော့မှာပါ နောင်နှစ်ပေါင်းနှစ်ထောင်ကျော်လောက်ဆိုရင် မြန်မာနိုင်ငံမှာ ဗုဒ္ဓ ဘာသာကွယ်သွားတော့မှာ သေချာသလောက်ပါပဲ အစွန်းရောက်လိုပြောနေတာ မဟုတ်ပါဘူး အကြံသမားတွေက ပဒေသနစ်စနစ်ကလည်း ဘာသာရေးနယ်ချဲ့ခဲ့ကြတာတစ်မျိုး ယနေ့ခေတ် မဟာဗျူဟာက တမျိုးရေးဆွဲထားပီးသားပါ  ဒီနေ့ခေတ်လူ့အခွင့်အရေးဟာ သူတို့ပြောင်လွဲခဲ့တဲ့ မဟာဗျူဟာအတွက်အကောင်းဆုံး အချိန်အခါပါပဲ ဒီတော့ အကြံသမားတွေကတော့ လူ့အခွင့်အရေးကိုကောင်းကောင်းအသုံးချသွားမှာပါ  သေချာတာကတော့ ဘယ်ပြည်သူ့ မှ ရွေးမှာမဟုတ်လည်း တင်မှာကတော့ ပါတီရဲ့ အသော်ရတီနဲ့ တင်သွားမယ်ဆိုတာ သိပီးသားပါ စားဖူးတဲ့ ကလေးငတ်တယ်ဆိုသလိုပဲ  နယ်ချဲ့ဖူး နဲ့ချဲ့နေတဲ့ လူတွေကလည်း နည်းမျိုးစုံနဲ့ နယ်ချဲ့နေမှာပဲ တချိန်ကလည်း မြန်မာတွေ အသားထဲကလောက်ထွက်ခဲ့ကြလို့ မညီညွတ်ကြလို့ တိုင်းပြည်သူတစ်ပါးလက်အောက်ရောက်ခဲ့ရတယ်  တိုးတက်ပါတယ်ဆိုတဲ့ ယနေ့ခေတ် နိုင်ငံကြီးတွေမှာတောင် ကုလားတွေရဲ့ လက်အောက်ကို မသိမသာလေးရောက်နေကြရပီး ကုလားတွေဟာလည်း ကမ္ဘာ တည်နေသ၍ နယ်ချဲ့နေကြမှာပဲ သူတို့နယ်ချဲ့တာ မြေကြီးတစ်ခုတည်းမဟုတ်ဘူး လူမျိုး ဘာသာပါပျောက်သွားအောင် ရည်ရွယ်ချက် မဟာဗျူဟာနဲ့ နယ်ချဲ့နေကြတာ,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/2669423456610190,,2020-07-24,5:22:59,https://www.facebook.com/profile.php?id=100035397034814
FALSE,စစ်အာဏာရှင်~စစ်ခွေး,20200723_0270,1528,0,မွတ်စ္စလင်ကို မကြိုက်ဘူး။ဒါပေမယ့်စစ်အာဏာရှင်ကို ကြောက်တယ်။ကုလားပြသနာဆိုတာစစ်ခွေးတွေရဲ့ မီးစ တစ်ခုပါ,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/154745876222247,,2020-07-24,6:17:38,https://www.facebook.com/profile.php?id=100013497394601
FALSE,စစ်အာဏာရှင်~ဖွတ်,20200723_0270,1580,0,နိုင်ငံရေးမှာဘာသာရေးကိုအသုံးချတာဖွတ်နှင့်စစ်အာဏာရှင် တွေပဲရှိတယ်...,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/287818565861128,,2020-07-24,6:31:09,https://www.facebook.com/profile.php?id=100052467937213
FALSE,အကြမ်းဖက်~အစွန်းရောက်~ခိုးဝင်,20200723_0270,1612,0,ဘာအစွန်းရောက်ဗုဒ္ဓဘာသာတဲ့ခွေးစကားပြောတယ်ကမ္ဘာအကြမ်းဖက်လူသတ်နေတာဘယ်သူတွေလည်းတိရိစ္ဆာန်တွေကိုလည်ပင်းလှီးယစ်ပူဇော်တာဘယ်သူတွေလည်းဒီနိုင်ငံကရှေးမင်းတွေလက်ထက်ကတည်းကဘယ်ဘာသာနဲ့အဆုံးအမ ယဉ်ကျေးမှုတွေနဲ့တိုင်းပြည်းကိုတည်ထောင်ခဲ့တာလည်းသေခြာလေ့လာဦး ပိုက်ဆံရတိုင်းခွေးစကားမပြောနဲ့မီဒီယာငနွားခိုင်းဘက်ရဲ့၁၃၅မျိုးလွဲခိုးဝင်နဲ့နယ်ချဲ့လက်ကျန်တွေပဲ,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/278167696615763,,2020-07-24,6:42:51,https://www.facebook.com/profile.php?id=100034303734293
FALSE,အကြမ်းဖက်~မွတ်,20200723_0270,1614,1,Arkhani Arkhani မင်းတို့မွတ်စလင်တွေက ဘယ်ချိန်ကကောင်းခဲ့ဘူးလဲ ကမာမှာကြည့်ဘယ်မှာကြည့်ကြည့် မင့်တို့ပဲပြသနာပြတ်ရှာနာ ဘယ်နားမှာဘယ်နိုင်မှာအကြမ်းဖက်လို့သွားမကြည့်နဲ့မွတ်တွေပဲ ဘယ်နားမယ်ဂျိးဟတ်ကလုပ်သေး ဘယ်ဘာသာမှမင်းတို့မွတ်တွေလို ငါနဲ့မတူငါရန်သူမလုပ်ဘူး ဘာတဲ့ မယုံကြည်သူကာဖိများအား သတ်သင်ရှင်းလင်း့ကလော တဲ့ဒါလား အေးချမ်းတဲ့ဘာသာ ဘယ်ဘာသာဝင်ဘုရင်ဖြစ်ဖြစ်မွတ်စလင်တော့ မဖြစ်စေချင်ဘူး,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/2872767149623857,,2020-07-24,18:45:39,https://www.facebook.com/profile.php?id=100023680595029
FALSE,မူဆလင်~ဖွတ်,20200723_0270,1616,0,ကြံဖွတ်မှာကကောမူဆလင်အမတ်မရှိလို့လား..,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/932094903971477,,2020-07-24,6:43:24,https://www.facebook.com/profile.php?id=100010835327632
FALSE,အစွန်းရောက်~မွတ်,20200723_0270,1720,0,ကမ္ဘာမှာအစွန်းရောက်တာမွတ်ဆလင်ဘဲရှိတယ်လိးဘဲnldကိုလုံးဝမဲမပေးကြပါနဲ,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/148159476896144,,2020-07-24,7:18:03,https://www.facebook.com/profile.php?id=100030556081629
FALSE,မွတ်~ဖွတ်,20200723_0270,1743,0,မင်းမေလိုးလို့လာမြန်မာပြည်မှာမြန်မာအုပ်ချပ်လေမွတ်ကလာတေနဲ့ဘာဆိုင်လဲမွတ်ဒေါင်လို့ပြော်ဒါကိုမြင်လိုလေဖွတ်မတေလီမှမဲမပေဘူ,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/140409687703428,,2020-07-24,7:28:17,https://www.facebook.com/profile.php?id=100051263622221
FALSE,သူခိုး~ထောင်ထွက်,20200723_0270,1822,0,မျိုးပျက်မနှင့်ထောင်ထွက်သူခိုးများ၏ဂျင်းကမြန်မာဗုတ်ဒဘာသားကိုအစွန်ရောက်ဝါဒီဆိုပဲး,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/280863999674764,,2020-07-24,7:59:23,https://www.facebook.com/profile.php?id=100053538293977
FALSE,နီပေါ~ဒေါ်လာစား~အစွန်းရောက်~သူခိုး~မွတ်,20200723_0270,2002,0,နိုင်ငံရေးနဲ့ နိုင်ငံအရေးကို မသိတဲ့ NLD တွေပါ..အမျိုးသားရေးနဲ့ အမျိုးသား အရေး မကွဲတဲ့ နီပေါ ချာပါတီ NLD တွေပါ...အခုပဲ အစွန်းရောက် ဗုဒ္ဓဘာသာလို့ ပေါ်တင် ပြောနေပြီ.. ဘယ်နေရာမှာ ဘယ်အကြောင်းက အစွန်းရောက် တာလဲ ပြောပြစမ်းပါ သတင်းကြေငြာသူရာ..ဒေါ်လာစားရတိုင်း ပါးစပ်က ထွက်ချင်ရာတွေ ထွက်မနေနဲ့ ဗုဒ္ဓက သမုတိသစ္စာနဲ့ ပရမတ္ထသစ္စာ ဆိုပြီး ဟောထားခဲ့ ပြီးသား..ပိဋကပ်သုံးပုံမှာလဲ လူမျိုးရေးခွဲခြားထားတဲ့ သုတ် ဒါမှမဟုတ် စကားလုံး တစ်ပါဒမှ မပါဘူး..အေး ဒါပေမဲ့ အသေဝနာ စ ဗာလာနံ  ဆိုပြီး လူမိုက်နဲ့ မပေါင်းရဘူးလို့ ပါတယ်...သူများက လု့အခွင့် အရေးဆိုတိုင်း ငါတို့က သူသက် မုဒိန်းကောင် သူခိုး ဓားပြတွေနဲ့ အတူတူ နေရမှာလား..ရာဇဝတ်မှု့ကျူးလွန်နေဂိုဏ်းနဲ့ တရားထိုင်နေတဲ့ အဖွဲ့ တစ်ခန်းထဲ အတူတူထားလို့ ဘာအကျိုးမှ ရှိမှာ မဟုတ်ဘူးဟ..နိုင်ငံရေးအရ မွတ်တွေကို နေရာပေး နိုင်ငံတကာရဲ့ အမြင်တွေကို ဖြေအေးပေးဖို့ မျော်လင့် နေမယ်ဆိုရင်..နိုင်ငံ့အရေးအတွက်လဲ အရှေ့ကို ကြိုပြီး ကြည့်ပါဦး..အာဏာ မြဲဖို့အတွက်ပဲ ကြည့်မနေနဲ့ နိုင်ငံရဲ့ ယဥ်ကျေးမှု ဂုဏ်ဒြပ်တွေက်ိုလဲ ထိမ်းသိမ်းကြဦး နီပေါတွေရေ...,,,,,,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/291355945413227,,2020-07-24,9:39:49,https://www.facebook.com/profile.php?id=100005608785667
FALSE,အစွန်းရောက်~ကုလားတွေ,20200723_0270,2147,0,ဗုဓ္ဒဘာသာအစွန်းရောက်တယ်ပြောတောမင်းတိုဖင်ကုန်းပေးနေတဲ့ကုလားတွေမှအစွန်းရောက်တာကွယီးဘဲလိုးမသား,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/732398284000927,,2020-07-24,11:15:10,https://www.facebook.com/profile.php?id=100006054550008
FALSE,စစ်ခွေး~ခွေးသား,20200723_0270,2333,2,Pig Ka Lay မအေ လိုး ခွေး သား စစ် ခွေး ငါ့ ဖာ သာ ပေး တာ ‌မင်း မေ ငါ လိုး နေ လို ငါ့ လာ ကိုက် တာ လား,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/805229936974067,,2020-07-25,0:43:01,https://www.facebook.com/profile.php?id=100053777830953
FALSE,အစွန်းရောက်~သူခိုး,20200723_0270,2381,0,NLD လက်ထက်ရောက်လာကာမှ ဗုဒ္ဓဘာသာ အစွန်းရောက်ဆိုပီးထွက်ပေါ်လာပီပဲ။ သူတို့အစိုးရကြီးလုပ်တဲ့အရာရာတိုင်းနဲ့ အနိင်ကျင့်မှုတွေကို မတော်လှန်မှ ဗုဒ္ဓဘာသာအစွန်းရောက်မဖြစ်မှာလား။ အင်္ဂလိပ်နဲ့၊ ဂျပန်တွေ ကို တော်လှန်ခဲ့ကြတာဟာ  ဗုဒ္ဓဘာသာဝင်တွေပါ။ သူများအနိုင်ကျင့်လို့ကျွန်ပြုလို့မခံနိုင်လို့တော်လှန်တာကို  အင်္ဂလိပ်နဲ့ ဂျပန်တွေဟာ မြန်မာ့တော်လှန်ရေးအဖွဲ့ကိုသူပန်။ သူခိုးလို့အစွပ်စွဲခံရတာမှ ခံနိုင်ပါသေးတယ်။ ခုတော့ ဗျာ မိမိအမျိုးတွေ အုပ်ချုပ်မှ ဗုဒ္ဓဘာသာ အစွန်းရောက်ပေါတာ ခံကြရပီ။ ရင်နာလိုက်တာပဲ။ လက်သန်းတွေဖြတ်ပစ်ဖို့ကေါင်းခဲ့တာပါ။,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/124633768994754,,2020-07-24,13:38:44,https://www.facebook.com/profile.php?id=100009203470671
FALSE,မူစလင်ကုလား~အစွန်းရောက်,20200723_0270,2394,0,ဘယ်သူကအစွန်းရောက်တယ်ပြောပြောဗုဓဘာသာဝင်တွေညံ့ဖြင်းပြီးလွှတ်တော်ထဲမူစလင်ကုလားတွေရောက်လာရင်ဗုဓဘာသာဝင်အားလုံးနဲ့ဆက်ဆံရေးဖြတ်တောပစ်မယ်။,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/1182926412064237,,2020-07-24,13:42:31,https://www.facebook.com/profile.php?id=100045330908350
FALSE,အစွန်းရောက်~ဗမာတွေ,20200723_0270,2504,0,မူလတိုင်းရင်းသားစစ်စစ်တွေတောင် အာဏာ လုပ်ပိုင်ခွင့်အပြည့်အဝမရဖူးသေးဘူး ခင်ဗျားတို့ ဒုတိယတန်းစားနိုင်ငံသားတွေအနေနဲ့ နိုင်ငံရေး ရှင်းရှင််းပြောရရင် နိုင်ငံတော်အာဏာကိုချုပ်ကိုင်ဖို့ ဝင်မလာသင့်သေးဘူး ပါတီအနေနဲ့လဲ ပါတီအပေါ်သစ္စာရှိတာနဲ့ဘဲ မရွေးသင့်ဘူး သူတို့ထက်တော်တဲ့တတ်တဲ့ ပါတီဝင် ပါတီအပေါ်သစ္စာရှိတဲ့လူအများကြီးပါ အဲဒီထဲကရွေးသင့်တယ် သူတို့ကို လွှတ်တော်ကိုယ်စားလှယ်အနေနဲ့ဘဲထားရင်အကြောင်းမဟုတ်ဘူး ဝန်ကြီဌာနတခုမှာ ဝန်ကြီးခန့်လိုက်ရင် နောက်ဆက်တွဲပြဿနာ အများကြီး ဘယ်သူတာဝန်ယူမလဲ နောက်တမျိုးက ရွေးကောက်ပွဲရံှုးပါပြီဟဲ့ ဗမာတွေ ဗုဒ္ဓဘာသာတွေ အစွန်းရောက်လွန်းတယ် ဘာသာခြားမို့လို့ မဲ မထည့်ဘူးဆိုပြီးနိုင်ငံတကာကအော်အုန်းမယ် ကျုပ်တို့လူမျိုးတွေက သိမ်းကျုံးသိက္ခာချခံရအုန်းမယ် နိုင်လဲ မတွေးဝံ့စရာ ရံှုးလဲ မကောင်း ဘာလုပ်ချင်လို့လုပ်ချင်မှန်းမသိတဲ့ ပါတီ ကျုပ်တို့လဲ စစ်အစိုးရ စစ်ဖိနပ်မကြိုက်ပါဘူး ဒါပေမယ့် ပြည်သူတွေရဲ့မျော်လင့်စရာ ပါတီတခုက ခုလိုပွဲထွက်လာတာတော့ ပြည်သူအတော်များများ မနှစ်မျို့ဘူးဆိုတာတော့ သေချာပါတယ်,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/2776349802599536,,2020-07-24,14:36:24,https://www.facebook.com/profile.php?id=100019065586531
FALSE,အစွန်းရောက်~ဒေါ်လာစား,20200723_0270,2520,0,ဘာ အစွန်းရောက်တယ်တဲ့လား လူလိုမသိတတ် မ‌ပြောတတ်တဲ့ ဘက်လက်ဒေါ်လာစားကြီး,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/1280512698958943,,2020-07-24,14:44:12,https://www.facebook.com/profile.php?id=100042544693399
FALSE,မွတ်~ဘင်ဂါလီ,20200723_0270,2822,0,ဒီနိူင်ငံ မှာ မွတ်ဆလင် တွေ ဘင်ဂါလီတွေ ဝင်ဆန့်နိူင်ဖို့ နေရာရဖို့ ကျိုးစားနေတာ တနည်း နယ်ချဲ့နေတာ ငရာဇာတ်က သူ့ကောင်တွေထိန်းဖို့ ခွေးငှားထားတဲ့သဘော  ဒါကို ပးးတွဲ ရဲဘော်မောင်ထွေးက အာဇာနည် စာရင်းဝင်သွားပြန်ရော အဲ့ဒီနားမှာ ဘရာကျော် ကုလား သေသွားခဲ့ရင် သူရဲကောင်း ဖြစ်သွားအုံးမှာ မွတ်ဆလင် နယ်ချဲ့တာ rfa က ဒီမို မရတော့ တစ်မျိုးပြော ရတော့ တစ်မျိုးပြော ဘယ်အရေးအခင်း မင်းတို့ ပထွေးတွေ မြန်မာတွေပဲ ဦးဆောင်ခဲ့တာ မွတ်ဆလင်တွေက ဖျာဝင်ခင်းတာ....,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/312450113452307,,2020-07-24,16:44:52,https://www.facebook.com/profile.php?id=100053319319174
FALSE,အစွန်းရောက်~မွတ်,20200723_0270,2828,0,ငါအသက်ရှိနေသရွှေ့NLDပါတီကိုဘယ်တော့မှမဲမထည့်တော့ဘူးလိုသစ္စာဆိုလိုက်သည်အစွန်းရောက်တာမဟုတ်ဘူးလူမျိုးကိုချစ်လို့တစ်ခြားဘာသာကိုမလေးစာတာမဟုတ်ဘူးတချို့မွတ်ဆလင်နိုင်ငံတွေမှာဗုဒ္ဓဘာသာကိုနှိမ့်ချတယ်ဆိုတာသိချင်လို့အတူလက်တွဲနေထိုင်လို့ရတယ်မွတ်လူဦးရေတိုးပွာနှုန်းနဲ့တိုင်းပြည်ပျက်မှာကိုစိုးရိမ်လို့အခွင့်ရေးရဖန်များလာရင်တိုင်းပြည်ကောင်းကျိုးမကြည့်တော့ဘဲအာဏာအတွက်ကြည့်မှာစိုးရိမ်လို့ထို့ကြောင့်စောင့်ကြည့်ဆဲပါတီမှာဘဲ့နေလိုက်တော့မယ်စောင့်ကြည့်မယ်မကြိုက်ရင်တော့ဆဲမယ်ဗျို့....,,0,0,0,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/312452276785424,,2020-07-24,16:49:25,https://www.facebook.com/profile.php?id=100033731238233
FALSE,မွတ်~ကုလားတွေ,20200723_0270,2839,0,အဲကုလားတွေက မြန်မာပြည်မွတ်ဇာတ်သွင်းဖို့အတွက် လူသားဗုံးတွေပဲ။အသေခံတပ်သား အလာအတွက်,,0,1,1,0,,https://www.facebook.com/rfaburmese/posts/10160207657843128,https://www.exportcomments.com/done/b206b50d-faba-4cf7-940a-5cf2cd5a08f9/preview/289691099126270,,2020-07-24,16:54:03,https://www.facebook.com/profile.php?id=100045623649464
